customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,tenure,total_children,lifetime_spend_technology,log_total_spend,annual_spend_groceries,annual_spend_electronics,annual_spend_vegetables,annual_spend_nonalcohol_drinks,annual_spend_alcohol_drinks,annual_spend_meat,annual_spend_fish,annual_spend_hygiene,annual_spend_videogames,annual_spend_petfood,annual_spend_technology
2506,Bsc. William Duncan,male,1992-01-18 07:09:00,2.0,1.0,2.0,3.0,11896.0,74.0,96.0,31.0,458.0,215.0,564.0,35.0,6.0,148.0,96.0,0.6397103656013821,1.0,38.74683679573894,-9.15719357747687,0.7071067811865476,-0.7071067811865475,13.0,3.0,80.0,9.518119146127086,915.0769230769231,5.6923076923076925,7.384615384615385,2.3846153846153846,35.23076923076923,16.53846153846154,43.38461538461539,2.6923076923076925,0.46153846153846156,11.384615384615385,6.153846153846154
2507,Msc. Maria Joosten,female,1958-11-30 22:04:00,1.0,1.0,1.0,1.0,12257.0,601.9999999999998,1042.0,495.0,38.0,696.0,804.0,802.0,229.0,437.0,130.0,0.1934185431560896,1.0,38.76628576676294,-9.151511453991205,0.9659258262890683,-0.25881904510252063,16.0,2.0,830.9999999999998,9.811043262144848,766.0625,37.624999999999986,65.125,30.9375,2.375,43.5,50.25,50.125,14.3125,27.3125,51.937499999999986
2509,Phd. Mabel Buckley,female,1953-06-24 16:29:00,1.0,1.0,1.0,1.0,7268.0,827.0,2102.0,589.0,427.0,48.0,787.0,321.0,202.0,290.0,120.0,0.14200790076381764,1.0,38.73458733548056,-9.124169741275017,-0.49999999999999967,-0.8660254037844388,8.0,2.0,1029.0,9.53899642739739,908.5,103.375,254.61525974025977,73.625,53.375,6.0,98.375,40.125,25.25,36.25,128.625
2511,Msc. Samantha Walter,female,1965-09-19 02:28:00,1.0,1.0,1.0,3.0,6782.0,1855.0,2002.0,524.0,300.0,71.0,114.0,734.0,141.0,290.0,84.0,0.07011186036978007,1.0,38.77842661676944,-9.152885209684646,-0.7071067811865477,0.7071067811865474,14.0,2.0,1996.0,9.603057907261844,484.42857142857144,132.5,143.0,37.42857142857143,21.428571428571427,5.071428571428571,8.142857142857142,52.42857142857143,10.071428571428571,20.714285714285715,142.57142857142858
2512,Bsc. Christopher Jensen,male,1951-07-28 01:52:00,1.0,1.0,1.0,2.0,14614.0,3251.0,2099.0,449.0,618.0,25.0,124.0,898.0,167.0,120.0,45.0,0.0790829742215825,1.0,38.74741787689415,-9.16005089412732,-0.5000000000000004,0.8660254037844385,11.0,2.0,3418.0,10.157509423495274,1328.5454545454545,295.54545454545456,190.8181818181818,40.81818181818182,56.18181818181818,2.272727272727273,11.272727272727273,81.63636363636364,15.181818181818182,10.909090909090908,310.72727272727275
2513,Msc. Johnny Doster,male,1945-11-23 13:40:00,0.0,1.0,0.0,4.0,22676.0,5102.0,286.0,863.0,978.0,643.0,1494.0,1489.0,273.0,301.0,191.0,0.11011386617795871,1.0,38.77397864261973,-9.123821196695165,-0.9659258262890683,0.2588190451025203,17.0,1.0,5375.0,10.583574822507286,1333.8823529411766,300.11764705882354,16.823529411764707,50.76470588235294,57.529411764705884,37.8235294117647,87.88235294117646,87.58823529411765,16.058823529411764,17.705882352941178,316.1764705882353
2514,Phd. John Marple,male,1948-11-10 16:56:00,1.0,1.0,0.0,6.0,3821.0,718.0,466.0,143.0,103.00000000000006,948.0,402.0,254.0,233.0,405.0,63.0,1.0,0.0,38.718056833615485,-9.154376397960837,-0.49999999999999967,-0.8660254037844388,10.0,2.0,951.0,9.041329829241901,382.1,71.8,46.6,14.3,10.300000000000006,94.8,40.2,25.4,23.3,40.5,95.1
2515,Msc. Annette Presnell,female,1949-03-04 01:27:00,1.0,1.0,1.0,2.0,8906.0,2299.0,2113.0,320.0,212.0,69.0,11.0,1365.0,147.0,260.0,63.0,0.152890645452679,1.0,38.76795367825707,-9.163478004474486,-0.8660254037844386,0.5000000000000001,14.0,2.0,2446.0,9.806370741756401,636.1428571428571,164.21428571428572,150.92857142857142,22.857142857142858,15.142857142857142,4.928571428571429,0.7857142857142857,97.5,10.5,18.571428571428573,174.71428571428572
2517,Bsc. Shirley Porter,female,1995-02-14 02:50:00,2.0,1.0,2.0,2.0,9621.0,2523.0,71.0,59.0,842.0,329.0,424.0,655.0,160.0,294.8,28.0,0.651421536096094,1.0,38.74725142907495,-9.15571819235043,0.7071067811865476,-0.7071067811865475,13.0,3.0,2683.0,9.779216011986541,740.0769230769231,194.07692307692307,5.461538461538462,4.538461538461538,64.76923076923077,25.307692307692307,32.61538461538461,50.38461538461539,12.307692307692308,22.676923076923078,206.3846153846154
2518,Phd. Jeff Wiggins,male,1996-05-11 05:15:00,1.0,1.0,0.0,6.0,19805.0,1119.0,347.0,426.0,201.0,543.0,687.0,178.0,412.0,123.0,273.0,0.2529023412108401,1.0,38.75735547720567,-9.152216874691756,1.249000902703301e-16,-1.0,9.0,2.0,1531.0,10.141440895503818,2200.5555555555557,124.33333333333333,38.55555555555556,47.333333333333336,22.333333333333332,60.333333333333336,76.33333333333333,19.77777777777778,45.77777777777778,13.666666666666666,170.11111111111111
2520,Phd. Kristi Volesky,female,1951-04-19 05:46:00,1.0,2.5,1.0,4.0,25024.0,5096.0,176.0,678.0,1051.0,1752.0,1407.0,1065.0,479.0,320.0,417.0,0.2392695071071167,1.0,38.73745221321985,-9.180916686884398,-0.2588190451025208,-0.9659258262890683,5.0,3.5,5575.0,10.660172753900062,4010.6651785714284,750.3443181818182,35.2,122.13988095238095,206.58092948717945,201.07774725274726,194.56125000000003,213.0,79.77777777777777,64.0,817.3946428571428
2521,Bsc. Manuel Parks,male,1978-08-28 17:20:00,0.0,1.0,1.0,6.0,8496.0,381.0,167.0,128.0,56.0,923.0,447.0,278.0,325.0,241.0,305.0,0.8017868179919059,1.0,38.74456763940936,-9.088422920127655,-0.707106781186547,-0.7071067811865479,10.0,1.0,706.0,9.405002140854743,849.6,38.1,16.7,12.8,5.6,92.3,44.7,27.8,32.5,24.1,70.6
2522,Msc. Crystal Vinson,female,1964-02-07 06:08:00,2.0,1.0,1.0,2.0,23192.0,569.0,538.0,228.0,39.0,643.0,1117.0,804.0,22.0,441.0,115.0,0.2065779904903778,1.0,38.75178070553183,-9.13823444569023,1.0,5.551115123125783e-17,18.0,3.0,591.0,10.246545200515675,1288.4444444444443,31.61111111111111,29.88888888888889,12.666666666666666,2.1666666666666665,35.72222222222222,62.05555555555556,44.666666666666664,1.2222222222222223,24.5,32.833333333333336
2524,Bsc. Angie James,female,1973-03-24 11:21:00,1.0,1.0,1.0,1.0,12519.0,1039.0,1878.0,167.0,446.0,47.0,19.0,700.0,216.0,311.0,63.0,0.05037851870875193,1.0,38.71248502971372,-9.14218760878877,0.7071067811865476,-0.7071067811865475,11.0,2.0,1255.0,9.830809327038143,1138.090909090909,94.45454545454545,170.72727272727272,15.181818181818182,40.54545454545455,4.2727272727272725,1.7272727272727273,63.63636363636363,19.636363636363637,28.272727272727273,114.0909090909091
2525,Bsc. Christopher Champion,male,1954-10-26 22:04:00,1.0,1.0,1.0,4.0,15806.0,775.9999999999998,727.0,695.0,120.0,72.0,27.0,1620.0,19.0,453.0,199.0,0.061017006675589625,1.0,38.78481439286978,-9.093928315418689,-1.0,-1.6653345369377348e-16,6.0,2.0,794.9999999999998,9.957549510634658,2634.3333333333335,129.3333333333333,121.16666666666667,115.83333333333333,20.0,12.0,4.5,221.44166666666666,3.1666666666666665,75.5,132.49999999999997
2526,Msc. Anna Denny,female,1950-10-10 13:43:00,0.0,1.0,1.0,4.0,28342.0,4864.0,419.0,606.0,1083.0,942.0,1417.0,1459.0,749.625,297.0,165.0,0.5211563144341126,1.0,38.760541269114405,-9.13402743870487,0.8660254037844386,-0.4999999999999998,22.0,1.0,6797.0,10.782284079982702,1288.2727272727273,221.0909090909091,19.045454545454547,27.545454545454547,49.22727272727273,42.81818181818182,64.4090909090909,66.31818181818181,79.77777777777777,13.5,308.95454545454544
2528,Msc. Willis Brooks,male,1976-02-14 23:43:00,2.5,2.0,0.0,6.0,26401.0,5777.0,1150.0,575.0,1618.0,1179.0,586.0,486.99999999999994,347.0,638.0,419.0,0.11713006962808542,1.0,38.73122132712524,-9.168774175239664,-0.2588190451025208,-0.9659258262890683,13.0,3.5,6124.0,10.711814382882341,2030.8461538461538,444.38461538461536,88.46153846153847,44.23076923076923,124.46153846153847,90.6923076923077,45.07692307692308,37.46153846153846,26.692307692307693,49.07692307692308,471.0769230769231
2529,Phd. Carmen Gonsalves,female,1954-04-18 12:03:00,1.0,1.0,0.0,4.0,7983.0,954.0,1791.0,442.0,318.0,38.0,64.0,612.0,201.0,355.0,72.0,0.1748410711358874,1.0,38.7230624703571,-9.167433848488354,-0.8660254037844384,-0.5000000000000004,11.0,2.0,1155.0,9.540650806483587,725.7272727272727,86.72727272727273,162.8181818181818,40.18181818181818,28.90909090909091,3.4545454545454546,5.818181818181818,55.63636363636363,18.272727272727273,32.27272727272727,105.0
2531,Phd. Rita Mullings,female,1948-08-15 06:37:00,1.0,0.0,1.0,4.0,3169.0,171.0,214.0,54.0,179.0,533.0,121.0,326.99999999999994,416.0,410.0,27.0,0.9541176407694283,1.0,38.76550638901779,-9.142615490831732,1.249000902703301e-16,-1.0,17.0,1.0,587.0,8.729397122692061,186.41176470588235,10.058823529411764,12.588235294117647,3.176470588235294,10.529411764705882,31.352941176470587,7.117647058823529,19.235294117647054,24.470588235294116,24.11764705882353,34.529411764705884
2534,Bsc. Amanda Murry,female,1978-03-14 18:10:00,1.0,1.0,0.0,5.0,16053.0,2523.0,2212.0,237.0,373.0,58.0,32.0,550.0,168.0,325.0,84.0,0.1914502861769009,1.0,38.70918098822485,-9.14184772550862,-0.49999999999999967,-0.8660254037844388,13.0,2.0,2691.0,10.135511555656276,1234.8461538461538,194.07692307692307,170.15384615384616,18.23076923076923,28.692307692307693,4.461538461538462,2.4615384615384617,42.30769230769231,12.923076923076923,25.0,207.0
2536,Bsc. Willard Reed,male,1963-07-21 09:56:00,0.0,1.0,0.0,3.0,14314.0,726.0000000000002,932.8,536.0,235.0,717.0,728.0,596.0,68.0,581.0,172.0,0.13168625090375166,1.0,38.73194037462085,-9.154329397416028,-0.49999999999999967,-0.8660254037844388,10.0,1.0,794.0000000000002,9.914862610557634,1431.4,72.60000000000002,93.28,53.6,23.5,71.7,72.8,59.6,6.8,58.1,79.40000000000002
2538,Bsc. Kim Watson,female,1942-08-18 09:18:00,2.0,1.0,0.0,6.0,3688.999999999998,2792.0,1759.0,312.0,439.0,68.0,124.0,1004.0,125.00000000000003,317.0,126.0,0.11887835480877029,1.0,38.77419960692396,-9.195073945138445,0.2588190451025211,-0.9659258262890682,13.0,3.0,2917.0,9.513920399580737,283.7692307692306,214.76923076923077,135.30769230769232,24.0,33.76923076923077,5.230769230769231,9.538461538461538,77.23076923076923,9.615384615384617,24.384615384615383,224.3846153846154
2541,Bsc. Mary Johnson,female,1980-06-15 04:24:00,0.0,0.0,1.0,5.0,4683.0,1137.0,338.0,538.0,913.0,413.0,465.0,726.0,149.0,324.0,125.0,0.3024642109565661,1.0,38.80185550638484,-9.088422920127655,1.249000902703301e-16,-1.0,8.0,0.0,1286.0,9.3031929889908,585.375,142.125,42.25,67.25,114.125,51.625,58.125,90.75,18.625,40.5,160.75
2542,Bsc. Yanira Kroll,female,1950-02-05 12:14:00,2.5,2.0,1.0,2.0,32192.0,4669.0,927.0,572.0,948.0,1236.0,1.0,1630.0,343.0,379.0,375.0,0.2894029909365291,1.0,38.75784527523624,-9.116600053821957,1.0,5.551115123125783e-17,9.0,3.5,5012.0,10.777079529877168,3576.8888888888887,518.7777777777778,103.0,63.55555555555556,105.33333333333333,137.33333333333334,0.1111111111111111,181.11111111111111,38.111111111111114,42.111111111111114,556.8888888888889
2543,Msc. Clarence Herbert,male,1987-04-28 21:49:00,1.0,0.0,1.0,3.0,39047.0,3995.0,190.0,232.0,825.0,1969.0,177.0,1074.0,234.0,270.0,287.0,0.4181043378843868,1.0,38.75272528151333,-9.184092123710508,0.2588190451025211,-0.9659258262890682,17.0,1.0,4229.0,10.935817578410257,2526.823529411765,235.0,11.176470588235293,13.647058823529411,48.529411764705884,115.82352941176471,10.411764705882353,63.1764705882353,13.764705882352942,15.882352941176471,248.76470588235293
2544,Phd. Stacy Sullivan,female,1972-12-18 10:17:00,1.0,0.0,1.0,4.0,39047.0,3898.0,426.0,729.0,703.0,521.0,744.0,0.0,277.0,335.0,270.0,0.2506551350111718,1.0,38.72990759213549,-9.170302297850476,0.2588190451025211,-0.9659258262890682,20.0,1.0,4175.0,11.173374493906074,2970.0,194.9,21.3,36.45,35.15,26.05,37.2,0.0,13.85,16.75,208.75
2545,Msc. Jack Deblase,male,1989-11-28 11:38:00,1.0,1.0,0.0,2.0,14229.0,449.0,1163.0,504.0,9.0,183.0,240.0,2253.0,68.0,159.0,103.0,0.1657489145297887,1.0,38.77134130306987,-9.112260753827808,-0.707106781186547,-0.7071067811865479,15.0,2.0,517.0,9.905834795604477,948.6,29.933333333333334,77.53333333333333,33.6,0.6,12.2,16.0,168.33333333333334,4.533333333333333,10.6,34.46666666666667
2546,Phd. Timothy Jones,male,1956-02-14 05:40:00,1.0,1.0,2.5,2.0,3402.000000000002,2799.0,733.0,415.0,315.0,810.0,413.0,841.0,1.0,478.0,83.0,0.3978854356293933,1.0,38.76390040681797,-9.170571155438417,0.49999999999999994,-0.8660254037844387,13.0,2.0,2800.0,9.473319831787592,261.69230769230785,215.30769230769232,56.38461538461539,31.923076923076923,24.23076923076923,62.30769230769231,31.76923076923077,64.6923076923077,0.07692307692307693,36.76923076923077,215.3846153846154
2547,Phd. Sandra Kunde,female,1946-04-17 21:53:00,0.0,1.0,1.0,4.0,20377.0,3901.0,365.00000000000006,841.0,675.0,1184.0,1530.0,1220.0,288.0,385.0,168.0,0.3749586397753608,1.0,38.77110903931343,-9.189303905970233,0.12496888977739204,-0.4663902460147013,18.0,1.0,4189.0,10.461845406747434,1132.0555555555557,216.72222222222223,20.277777777777782,46.72222222222222,37.5,65.77777777777777,85.0,67.77777777777777,16.0,21.38888888888889,232.72222222222223
2548,Bsc. Richard Mcmillan,male,1986-11-02 16:38:00,2.0,1.0,1.0,3.0,18599.0,2764.0,145.0,7.0,489.0,522.0,683.0,11.000000000000114,146.0,232.0,263.0,0.12410359418871181,1.0,38.79418656677437,-9.104097732490857,1.249000902703301e-16,-1.0,14.0,3.0,2910.0,10.185239576957109,1328.5,197.42857142857142,10.357142857142858,0.5,34.92857142857143,37.285714285714285,48.785714285714285,0.7857142857142938,10.428571428571429,16.571428571428573,207.85714285714286
2549,Bsc. Rebecca Jones,female,1965-09-20 22:38:00,2.0,1.0,1.0,4.0,4077.0,3628.0,286.0,747.0,607.0,1157.0,724.0,778.0,361.0,486.0,424.5,0.3007171564124034,1.0,38.76287604191323,-9.148450534483972,-0.49999999999999967,-0.8660254037844388,10.0,3.0,3989.0,9.731571668456054,407.7,362.8,28.6,74.7,60.7,115.7,72.4,77.8,36.1,48.6,398.9
2552,Phd. Susanne Infantino,female,1943-05-26 22:56:00,1.0,0.0,1.0,6.0,19628.0,358.0,142.0,88.0,76.0,898.0,402.0,425.0,304.0,252.0,89.0,0.7030186484237421,1.0,38.74257322513608,-9.14366701899057,-0.707106781186547,-0.7071067811865479,12.0,1.0,662.0,10.053458079112422,1635.6666666666667,29.833333333333332,11.833333333333334,7.333333333333333,6.333333333333333,74.83333333333333,33.5,35.416666666666664,25.333333333333332,21.0,55.166666666666664
2553,Phd. Buddy Myrick,male,1947-10-29 04:58:00,0.0,1.0,1.0,3.0,17957.0,602.9999999999998,1482.0,664.0,224.0,155.0,5.0,2253.0,9.0,408.0,48.0,0.1471360773288901,1.0,38.730243641292496,-9.185516146775589,0.8660254037844386,-0.4999999999999998,12.0,1.0,611.9999999999998,10.11645954852884,1496.4166666666667,50.24999999999998,123.5,55.333333333333336,18.666666666666668,12.916666666666666,0.4166666666666667,218.91666666666666,0.75,34.0,50.99999999999998
2554,Msc. Mike Chee,male,1970-05-11 17:04:00,1.0,1.0,1.0,5.0,14238.0,862.0,2028.0,321.0,124.0,76.0,13.0,2253.0,85.0,583.0,28.0,0.0805154037256765,1.0,38.76670653305177,-9.088422920127655,0.49999999999999994,-0.8660254037844387,7.0,2.0,947.0,9.979475898535465,2034.0,123.14285714285714,254.61525974025977,45.857142857142854,17.714285714285715,10.857142857142858,1.8571428571428572,221.44166666666666,12.142857142857142,83.28571428571429,135.28571428571428
2556,Bsc. David Brooks,male,1961-07-26 23:36:00,2.0,1.0,0.0,3.0,10292.0,1611.0,1700.0,570.0,115.0,211.99999999999994,64.0,1968.0,102.99999999999997,382.0,91.0,0.1970797451424699,1.0,38.784840612643976,-9.105311051665687,0.8660254037844386,-0.4999999999999998,11.0,3.0,1714.0,9.837988570303432,935.6363636363636,146.45454545454547,154.54545454545453,51.81818181818182,10.454545454545455,19.272727272727266,5.818181818181818,178.9090909090909,9.363636363636362,34.72727272727273,155.8181818181818
2557,Bsc. Michael Kenny,male,1978-01-29 09:02:00,1.0,0.0,1.0,5.0,7329.0,1755.0,2249.0,329.0,323.0,57.0,44.0,635.0,266.0,92.0,98.0,0.1005689533005944,1.0,38.77263785715118,-9.170117105428798,0.49999999999999994,-0.8660254037844387,16.0,1.0,2021.0,9.62251624577579,458.0625,109.6875,140.5625,20.5625,20.1875,3.5625,2.75,39.6875,16.625,5.75,126.3125
2558,Phd. David Leger,male,1993-05-04 05:33:00,0.0,0.0,1.0,5.0,34035.0,1929.0,414.0,857.0,467.0,949.0,1111.0,1099.0,271.0,495.0,205.0,0.5143616837297881,1.0,38.71072793631988,-9.126618376670434,0.8660254037844386,-0.4999999999999998,14.0,0.0,2200.0,10.688028161525285,2431.0714285714284,137.78571428571428,29.571428571428573,61.214285714285715,33.357142857142854,67.78571428571429,79.35714285714286,78.5,19.357142857142858,35.357142857142854,157.14285714285714
2559,Msc. Geraldine Axel,female,1984-03-04 20:30:00,1.0,1.0,1.0,4.0,39047.0,5877.0,134.0,753.0,706.0,806.0,832.8000000000001,1223.0,229.0,313.0,186.0,0.3113756453092478,1.0,38.737856395358186,-9.131277128998308,0.9659258262890683,-0.25881904510252063,12.0,2.0,6106.0,11.121508221938061,4010.6651785714284,489.75,11.166666666666666,62.75,58.833333333333336,67.16666666666667,69.4,101.91666666666667,19.083333333333332,26.083333333333332,508.8333333333333
2560,Phd. Leila Quaranto,female,1985-05-25 23:34:00,1.0,1.0,0.0,2.0,34564.0,8489.0,1080.0,183.0,311.0,584.0,1217.0,761.0,462.0,390.0,153.0,0.6230904161884956,1.0,38.7421845055169,-9.151516062619,-0.7071067811865477,0.7071067811865474,5.0,2.0,9266.0,11.044344822797983,4010.6651785714284,750.3443181818182,216.0,36.6,62.2,116.8,194.56125000000003,152.2,79.77777777777777,78.0,817.3946428571428
2561,Bsc. Sergio Bresnahan,male,1947-06-28 11:06:00,1.0,1.0,1.0,1.0,9715.0,1114.0,1942.0,589.0,344.0,49.0,17.0,642.0,217.0,184.0,74.0,0.1313091936234798,1.0,38.77567228915358,-9.178234126392251,-0.7071067811865477,0.7071067811865474,13.0,2.0,1331.0,9.689365683192376,747.3076923076923,85.6923076923077,149.3846153846154,45.30769230769231,26.46153846153846,3.769230769230769,1.3076923076923077,49.38461538461539,16.692307692307693,14.153846153846153,102.38461538461539
2562,Phd. Willie Glenn,male,1999-12-05 00:18:00,0.0,1.0,2.0,5.0,9931.0,160.0,198.0,145.99999999999994,151.0,907.0,164.0,756.0,529.0,396.0,66.0,0.919750926983465,1.0,38.76923960746075,-9.133299506017352,-0.2588190451025208,-0.9659258262890683,12.0,1.0,689.0,9.548810611260068,827.5833333333334,13.333333333333334,16.5,12.166666666666663,12.583333333333334,75.58333333333333,13.666666666666666,63.0,44.083333333333336,33.0,57.416666666666664
2564,Phd. Daniel Peak,male,2000-12-25 01:09:00,0.0,0.0,0.0,3.0,4278.0,382.0,536.0,173.0,198.0,973.0,504.0,412.0,178.0,495.0,66.0,0.511533492708136,1.0,38.73801035971771,-9.174998310347672,-0.2588190451025208,-0.9659258262890683,9.0,0.0,560.0,9.069928218259438,475.3333333333333,42.44444444444444,59.55555555555556,19.22222222222222,22.0,108.11111111111111,56.0,45.77777777777778,19.77777777777778,55.0,62.22222222222222
2565,Bsc. Shawna Corvin,female,1948-08-09 23:32:00,1.0,1.0,0.0,1.0,16504.0,2569.0,2267.0,554.0,463.0,791.0,16.0,809.0,275.0,171.0,72.0,0.08924811687261519,0.0,38.71509317561253,-9.138180074163442,0.9659258262890683,-0.25881904510252063,10.0,2.0,2844.0,10.213322429629041,1650.4,256.9,226.7,55.4,46.3,79.1,1.6,80.9,27.5,17.1,284.4
2566,Msc. Sean Eberheart,male,1972-01-30 21:42:00,1.0,2.0,0.0,2.0,20314.0,1080.0,960.0,272.0,59.0,647.0,706.0,215.0,163.0,296.0,187.0,0.1477720027024064,1.0,38.74797057205585,-9.14908107865179,0.9659258262890683,-0.25881904510252063,10.0,3.0,1243.0,10.164158075741058,2031.4,108.0,96.0,27.2,5.9,64.7,70.6,21.5,16.3,29.6,124.3
2567,Anita Howell,female,1958-07-15 22:02:00,0.0,0.0,1.0,2.0,6495.0,6821.0,174.0,534.0,1783.0,649.0,883.0,49.0,749.625,298.0,24.0,0.1428883033254768,1.0,38.75663442689984,-9.14347531766367,-0.9659258262890683,-0.25881904510252063,7.0,0.0,8457.0,10.232071616308335,927.8571428571429,750.3443181818182,24.857142857142858,76.28571428571429,206.58092948717945,92.71428571428571,126.14285714285714,7.0,79.77777777777777,42.57142857142857,817.3946428571428
2569,Msc. Graciela Polak,female,1995-05-01 18:07:00,2.0,0.0,2.0,3.0,8145.0,822.0000000000002,362.0,257.0,719.0,695.0,692.0,604.0,74.0,334.0,72.0,0.9707609068072751,1.0,38.74715296690693,-9.156296632876066,0.49999999999999994,-0.8660254037844387,9.0,2.0,896.0000000000002,9.517898598432753,905.0,91.33333333333336,40.22222222222222,28.555555555555557,79.88888888888889,77.22222222222223,76.88888888888889,67.11111111111111,8.222222222222221,37.111111111111114,99.55555555555559
2570,Msc. Betty Cressman,female,1949-01-24 02:06:00,1.0,0.0,0.0,2.0,6384.0,219.0,701.0,349.0,295.0,822.0,1332.0,1065.0,171.0,420.0,167.0,0.06059820090643242,1.0,38.74531159143698,-9.151394954602974,1.0,5.551115123125783e-17,17.0,1.0,390.0,9.405002140854743,375.52941176470586,12.882352941176471,41.23529411764706,20.529411764705884,17.352941176470587,48.35294117647059,78.3529411764706,62.64705882352941,10.058823529411764,24.705882352941178,22.941176470588236
2572,Bsc. Jennifer Tobar,female,2001-05-02 19:39:00,0.0,0.0,0.0,2.0,10993.0,498.0,310.0,91.0,1893.0,163.0,263.0,414.0,143.0,105.0,2.0,0.5666855261043005,1.0,38.70282432063825,-9.146370363392938,-0.7071067811865477,0.7071067811865474,6.0,0.0,641.0,9.64956257688248,1832.1666666666667,83.0,51.666666666666664,15.166666666666666,206.58092948717945,27.166666666666668,43.833333333333336,69.0,23.833333333333332,17.5,106.83333333333333
2573,Bsc. Michael Carbone,male,1987-12-11 03:14:00,0.0,1.0,0.0,1.0,11671.0,970.0,820.0,139.0,66.0,946.0,528.0,52.0,134.00000000000003,291.0,167.0,0.5091357251157564,1.0,38.7651363558619,-9.166597202614042,1.0,5.551115123125783e-17,14.0,1.0,1104.0,9.724480496710003,833.6428571428571,69.28571428571429,58.57142857142857,9.928571428571429,4.714285714285714,67.57142857142857,37.714285714285715,3.7142857142857144,9.571428571428573,20.785714285714285,78.85714285714286
2575,Deborah Moore,female,1982-03-22 06:43:00,0.0,0.0,1.0,1.0,592.0,8489.0,70.0,663.0,913.0,1292.0,1202.0,175.0,749.625,338.0,36.0,0.2385890906414501,1.0,38.751269209961,-9.19021687199851,-1.0,-1.6653345369377348e-16,5.0,0.0,9266.0,10.309152640646959,118.4,750.3443181818182,14.0,122.13988095238095,182.6,201.07774725274726,194.56125000000003,35.0,79.77777777777777,67.6,817.3946428571428
